abolish,abschaffen,abolir,abolir,abolir,تلغي
plunge,eintauchen,plonger,inmersión,mergulho,يغرق
pole,Stange,poteau,no hay,não há,لا يوجد
poll,Umfrage,sondage,encuesta,votação,تصويت
pond,Teich,étang,estanque,lago,بركة ماء
pop,Pop,pop,estallido,pop,البوب
portfolio,Mappe,portefeuille,portafolio,portfólio,مَلَفّ
portray,porträtieren,représenter,retratar,retratar,تصوير
postpone,verschieben,postpone,posponer,adiar,يؤجل
postwar,Nachkrieg,après-guerre,de la posguerra,pós-guerra,بعد الحرب
practitioner,Praktiker,praticien,facultativo,praticante,ممارس المهنة
preach,predigen,prêcher,predicar,pregar,تعظ
precedent,Präzedenzfall,précédent,precedente,precedente,سابقة
precision,Präzision,précision,precisión,precisão,الاحكام
predator,Raubtier,prédateur,depredador,predador,المفترس
predecessor,Vorgänger,prédécesseur,predecesor,antecessor,السلف
predominantly,überwiegend,prédominance,predominantemente,predominantemente,في الغالب
pregnancy,Schwangerschaft,grossesse,el embarazo,gravidez,حمل
prejudice,Vorurteil,préjudice,prejuicio,preconceito,تعصب
preliminary,vorläufig,préliminaire,preliminar,preliminares,أولية
premier,Erstmals,premier,primer ministro,primeiro-ministro,الرائدة
premise,Prämisse,prémisse,premisa,premissa,فرضية
premium,Prämie,prime,de primera calidad,Prêmio,الممتازة
prescribe,verschreiben,prescrire,prescribir,prescrever,وصفة
prescription,rezeptpflichtig,prescription,prescripción,prescrição,وصفة طبية
presently,gegenwärtig,actuellement,ahora,atualmente,حاليا
preservation,Erhaltung,présider,preservación,preservação,الحفظ
preside,vorsitz,présider,preside,presidir,رئاسة
presidency,präsidentschaft,présidence,presidencia,presidência,رئاسة
prestigious,prestigeträchtig,prestigieux,prestigioso,Prestigiado,مرموقة
presumably,Vermutlich,vraisemblablement,presumiblemente,presumivelmente,محتمل
presume,vermuten,présumer,presumir,presumir,افترض
prevail,vorherrschen,prévaloir,prevalecer,prevalecer,تسود
prevalence,Prävalenz,prévalence,predominio,prevalência,انتشار
prevention,Vorbeugung,prévention,prevención,prevenção,منع
prey,Beute,proie,presa,presa,ضحية
privatization,Privatisierung,privatisation,privatización,privatização,الخصخصة
privilege,Privileg,privilège,privilegio,privilégio,شرف
probe,Untersuchung,sonder,Investigacion,sonda,مسبار
problematic,problematisch,problématique,problemático,problemático,إشكالية
proceeding,Verfahren,procédure,proceder,processo,الإجراء
proceeds,Erlöse,produit,producto,produto,العائدات
processing,Bearbeitung,traitement,procesando,em processamento,يتم المعالجة
processor,Bearbeiter,processeur,procesador,processador,المعالج
proclaim,verkünden,proclamer,proclamar,proclamar,يعلن
productive,produktiv,productif,productivo,produtivo,إنتاجي
productivity,Produktivität,productivité,productividad,produtividade,إنتاجية
profitable,profitabel,profitable,rentable,rentável,مربح
profound,tiefgründig,profond,profundo,profundo,عميق
projection,Projektion,projection,proyección,projeção,تنبؤ
prominent,herausragend,proéminent,prominente,proeminente,بارز
pronounced,ausgeprägt,prononcé,pronunciado,pronunciado,واضح
propaganda,Propaganda,propagande,propaganda,propaganda,دعاية
proposition,Vorschlag,proposition,proposición,proposição,اقتراح
prosecute,Verfolgung,poursuivre,enjuiciar,processar,محاكمة
prosecution,Staatsanwaltschaft,poursuite,enjuiciamiento,acusação,الملاحقة القضائية
prosecutor,Staatsanwalt,procureur,fiscal,promotor,المدعي العام
prospective,prospektiv,prospective,futuro,prospectivo,مأمول
prosperity,Wohlstand,prospérité,prosperidad,prosperidade,ازدهار
protective,Schutz,protection,protector,protetor,محمي
protocol,Protokoll,protocole,protocolo,protocolo,بروتوكول
province,Provinz,province,provincia,província,المحافظة
provincial,Provinz,provincial,provincial,provincial,ريفي
provision,Versorgung,provision,disposición,disposição,تقديم
provoke,provozieren,provoquer,provocar,provocar,يستفز
psychiatric,Psychiatrie,psychiatrique,psiquiátrico,psiquiátrico,نفسية
pulse,Puls,pouls,pulso,pulso,نبض
pump,pumpen,pompe,bomba,bombear,مضخة
punch,stanzen,coup de poing,puñetazo,soco,لكمة
query,abfragen,questionner,consulta,consulta,استفسار
quest,Suche,quête,búsqueda,busca,بحث
quota,Quote,quota,cuota,contingente,حصة نسبية
radar,Radar,radar,Radar,radar,رادار
radical,Radikal,radical,radical,radical,أصولي
rage,Wut,rage,rabia,fúria,غضب
raid,Razzia,raid,Redada,ataque,غارة
rally,rallye,rallye,reunión,corrida,تجمع
ranking,Rangliste,classement,clasificación,classificação,تصنيف
rape,Vergewaltigung,viol,violación,estupro,اغتصاب
ratio,Verhältnis,ratio,relación,Razão,نسبة
rational,rational,rationnel,racional,racional,معقول
ray,ray,rayon,rayo,raio,شعاع
readily,leicht,facilement,fácilmente,prontamente,بسهولة
realization,realisierung,réalisation,realización,realização,ادراك
realm,bereich,royaume,reino,reino,مملكة
rear,Rückseite,arrière,trasero,traseira,مؤخرة
reasoning,Argumentation,raisonnement,razonamiento,raciocínio,منطق
reassure,beruhigen,rassurer,tranquilizar,tranquilizar,طمأن
rebel,rebellieren,rebelle,rebelde,rebelde,المتمرد
rebellion,Rebellion,rébellion,rebelión,rebelião,تمرد
recipient,Empfänger,destinataire,recipiente,destinatário,متلقي
reconstruction,Wiederaufbau,reconstruction,reconstrucción,reconstrução,إعادة الإعمار
recount,nachzählen,récit,recuento,recontagem,حكى
recruitment,Rekrutierung,recrutement,reclutamiento,recrutamento,تجنيد
referendum,Referendum,référendum,referéndum,referendo,استفتاء
reflection,Reflexion,réflexion,reflexión,reflexão,انعكاس
reform,Reform,réforme,reforma,reforma,اعادة تشكيل
refuge,Zuflucht,refuge,refugio,refúgio,لجأ
refusal,Ablehnung,refus,rechazo,recusa,رفض
regain,wiedergewinnen,reprise,recuperar,recuperar,استعادة
regardless,trotzdem,malgré tout,sin importar,sem considerar,يغض النظر
regime,Regime,régime,régimen,regime,النظام الحاكم
regulator,Regler,régulateur,regulador,regulador,منظم
regulatory,Regulierung,régulateur,regulador,regulamentar,تنظيمي
rehabilitation,Rehabilitation,réhabilitation,rehabilitación,reabilitação,إعادة تأهيل
reign,Herrschaft,règne,reinado,reinado,فتره حكم
rejection,Ablehnung,rejet,rechazo,rejeição,الرفض
relevance,Relevanz,pertinence,Relevancia,relevância,ملاءمة
reliability,Zuverlässigkeit,fiabilité,fiabilidad,confiabilidade,الموثوقية
reluctant,unwillig,réticent,dudan,eles hesitam,يترددون
remainder,Rest,reste,resto,restante,بقية
remains,bleibt,reste,restos,restos,بقايا
remedy,Abhilfe,remède,recurso,remédio,علاج
reminder,Erinnerung,rappel,recordatorio,lembrete,تذكير
removal,Entfernung,retrait,eliminación,remoção,إزالة
render,machen,rendre,prestar,renderizar,يجعل
renew,erneuern,renouveler,renovar,renovar,تجديد
renowned,bekannt,renommé,renombrado,renomado,مشهور
replacement,ersatz,remplacement,reemplazo,substituição,إستبدال
reportedly,Angeblich,rapporté,según se informa,supostamente,يقال
representation,Darstellung,représentation,representación,representação,التمثيل
reproduce,reproduzieren,reproduire,reproducir,reproduzir,إعادة إنتاج
reproduction,Reproduktion,reproduction,reproducción,reprodução,التكاثر
republic,republik,république,república,república,جمهورية
resemble,ähneln,ressembler à,parecerse,assemelhar-se,تشابه
reside,residieren,résider,residir,residir,يقيم
residence,Wohnsitz,résidence,residencia,residência,إقامة
residential,Wohnsitz,résidence,Residencial,residencial,سكني
residue,Rückstand,résidu,residuo,resíduo,بقايا
resignation,Rücktritt,résignation,resignación,renúncia,استقالة
resistance,Widerstand,résistance,resistencia,resistência,مقاومة
respective,jeweils,respectivement,respectivo,respectivo,خاص به
respectively,bzw.,respectivement,respectivamente,respectivamente,على التوالى
restoration,Wiederherstellung,restauration,restauracion,restauração,استعادة
restraint,zurückhaltend,retenue,restricción,contenção,ضبط النفس
resume,wieder aufnehmen,reprise,reanudar,retomar,سيرة ذاتية
retreat,Rückzug,retraite,retirada,retiro,تراجع
retrieve,abrufen,récupérer,recuperar,recuperar,يسترد
revelation,Enthüllung,révélation,revelación,revelação,وحي
revenge,Rache,vengeance,venganza,vingança,انتقام
reverse,umkehren,inverser,reverso,marcha-ré,يعكس
revival,Wiederbelebung,revivre,renacimiento,renascimento,إحياء
revive,wiederbeleben,revivre,reanimar,reviver,اعادة احياء
revolutionary,revolutionär,révolutionnaire,revolucionario,revolucionário,ثوري
rhetoric,Rhetorik,rhétorique,retórica,retórica,البلاغة
rifle,Gewehr,fusil,rifle,rifle,بندقية
riot,Aufruhr,émeute,disturbio,rebelião,شغب
rip,zerreißen,déchirer,rotura,rasgar,إرقد بسلام
ritual,Ritual,rituel,ritual,ritual,شعيرة
robust,robust,robuste,robusto,robusto,قوي
rock,Felsen,rocher,roca,Rocha,صخر
rod,Stab,rod,varilla,Cajado,عصا
rookie,Neueinsteiger,rookie,novato,novato,غير مخضرم
roster,Dienstplan,roster,lista,lista,قائمة
rotate,rotieren,rotation,girar,girar,استدارة
rotation,Rotation,rotation,rotación,rotação,دوران
ruling,Entscheidung,décision,decisión,decisão,حكم
rumor,Gerücht,rumeur,rumor,rumor,شائعة
sacred,heilig,sacré,sagrado,sagrado,مقدس
sacrifice,opfern,sacrifice,sacrificio,sacrifício,تضحية
saint,Heiliger,saint,Smo,santo,القديس
sake,Sake,saké,motivo,interesse,مصلحة
sanction,sanktionieren,sanction,sanción,sanção,عقوبة
say,sagen,dire,decir,dizer,قل
scattered,verstreut,dispersé,disperso,espalhado,مبعثر
scope,Umfang,portée,alcance,alcance,مجال
screw,schrauben,vis,tornillo,parafuso,برغي
scrutiny,Prüfung,examen,escrutinio,escrutínio,التدقيق
seal,Dichtung,sceller,sello,selo,عجل البحر
secondly,zweitens,deuxièmement,en segundo lugar,em segundo lugar,ثانيًا
secular,weltlich,séculaire,secular,secular,علماني
seemingly,scheinbar,apparemment,aparentemente,aparentemente,على ما يبدو
segment,segmentieren,segmenter,segmento,segmento,مقطع
seize,ergreifen,saisir,confiscar,aproveitar,حجز اسر يستولى
seldom,Selten,rarement,raramente,raramente,نادرًا
selective,selektiv,sélectif,selectivo,seletivo,انتقائي
sensation,Empfindung,sensation,sensación,sensação,إحساس
sensitivity,Empfindlichkeit,sensibilité,sensibilidad,sensibilidade,حساسية
sentiment,Empfindung,sentiment,sentimiento,sentimento,المشاعر
separation,Trennung,séparation,separación,separação,انفصال
serial,Serie,série,de serie,serial,مسلسل
settlement,Abrechnung,règlement,asentamiento,povoado,مستعمرة
setup,Einrichtung,installation,configuración,configurar,اقامة
sexuality,Sexualität,sexualité,sexualidad,sexualidade,الجنس
shareholder,Aktionär,actionnaire,accionista,acionista,شريك
shatter,zerschlagen,briser,romper,quebrar,تتحطم
shed,Schuppen,verser,cobertizo,cabana,تسلط
sheer,schier,pure,escarpado,puro,محض
shipping,Versand,expédition,Envío,envio,الشحن
shoot,schießen,tirer,disparar,atirar,أطلق النار
shrink,schrumpfen,rétrécir,encogerse,Psiquiatra,إنكمش
shrug,Achselzucken,hausser les épaules,encogimiento de hombros,dar de ombros,هز كتفيه
sigh,seufzen,soupirer,suspiro,suspirar,تنهد
simulate,simulieren,simuler,simular,simular,محاكاة
simulation,Simulation,simulation,simulación,simulação,محاكاة
simultaneously,gleichzeitig,simultanément,simultaneamente,simultaneamente,الوقت ذاته
sin,sündigen,sin,sin,pecado,الخطيئة
situated,gelegen,situé,situado,situado,يقع
skeptical,skeptisch,sceptique,escéptico,cético,متشكك
sketch,Skizze,esquisse,bosquejo,retrato falado,رسم
skip,Überspringen,sauter,saltar,pular,يتخطى
slam,zuschlagen,claquer,golpe,bater,ضربة عنيفة
slap,klatschen,gifler,bofetada,tapa,يصفع
slash,Schrägstrich,slash,barra oblicua,golpear,خفض
slavery,Sklaverei,esclavage,esclavitud,escravidão,عبودية
slot,Schlitz,fente,ranura,slot,فتحة
smash,Schlagen,fracasser,aplastar,esmagar,تحطيم
snap,schnappen,faire claquer,siesta,foto,يفرقع، ينفجر
soak,tränken,tremper,Sumergir,absorver,نقع
soar,aufsteigen,monter,remontarse,disparar,حلق
socialist,sozialistisch,socialiste,socialista,socialista,الاشتراكي
sole,allein,seul,único,único,باطن القدم
solely,ausschließlich,uniquement,solamente,exclusivamente,بمفردي
solidarity,Solidarität,solidarité,solidaridad,solidariedade,تكافل
solo,allein,solo,solo,sozinho,وحده
sophomore,Sophomore,étudiant en deuxième année,estudiante de segundo año,segundo ano,طالب في السنة الثانية لدراسته
sound,Klang,son,sonido,som,يبدو
sovereignty,souveränität,souveraineté,soberanía,soberania,سيادة
spam,spam,spam,correo no deseado,Spam,رسائل إلكترونية مزعجة
span,span,span,lapso,período,يولد
spare,Ersatz,spare,repuesto,poupar,إضافي
spark,Funke,étincelle,Chispa - chispear,fagulha,شرارة
specialized,spezialisiert,spécialisé,especializado,especializado,متخصص
specification,Spezifikation,spécification,especificación,especificação,تخصيص
specimen,Exemplar,spécimen,muestra,espécime,عينة
spectacle,brille,lunettes,espectáculo,espetáculo,مشهد
spectrum,Spektrum,spectre,espectro,espectro,نطاق
spell,Zauberspruch,sort,deletrear,soletrar,يتهجى
sphere,Kugel,sphère,esfera,esfera,جسم كروى
spin,Wirbel,spin,girar,rodar,غزل
spine,Wirbelsäule,colonne vertébrale,columna vertebral,coluna,العمود الفقري
spotlight,Spotlight,projecteur,destacar,Holofote,بقعة ضوء
spouse,Ehepartner,conjoint,esposa,cônjuge,زوج
spy,spionieren,espion,espiar,espião,الجاسوس
squad,Kader,escouade,equipo,esquadrão,فريق
squeeze,quetschen,presser,estrujar,espremer,يعصر
stab,stechen,poignarder,puñalada,punhalada,طعنة
stability,Stabilität,stabilité,estabilidad,estabilidade,المزيد
stabilize,stabilisieren,stabiliser,estabilizar,estabilizar,يستقر
stake,Pflock,piquet,apostar,estaca,حصة
standing,stehend,debout,de pie,de pé,يقف
stark,stark,saisissant,rígido,rígido,صارخ
statistical,statistisch,statistique,estadístico,estatístico,إحصائية
steer,lenken,diriger,dirigir,dirigir,توجيه
stem,Stamm,tige,provenir,tronco,إيقاف
stereotype,Stereotyp,stéréotype,estereotipo,estereótipo,الصورة النمطية
stimulus,Anregung,stimulus,estímulo,estímulo,التحفيز
stir,rühren,remuer,remover,mexer,يقلب
storage,speichern,stockage,almacenamiento,armazenar,تخزين
straightforward,übersichtlich,simple,directo,para a frente,صريح
strain,Belastung,souche,presion,tensão,التواء
strand,Strang,brin,hebra,fio,ساحل
strategic,strategisch,stratégique,estratégico,estratégico,إستراتيجي
striking,auffällig,frappe,sorprendentes,impressionante,ملفت للنظر
strip,Streifen,bande,banda,faixa,قطاع
strip,Streifen,bande,banda,faixa,قطاع
strive,streben,s'efforcer,luchar,esforço,السعي
structural,strukturell,structurel,estructural,estrutural,الهيكلي
stumble,stolpern,trébucher,tropezón,tropeçar,تعثر
stun,betäuben,étourdir,aturdir,atordoar,مذهول
submission,Einreichung,soumission,envío,submissão,استسلام
subscriber,Abonnent,abonné,abonado,assinante,مشترك
subscription,Abonnement,abonnement,suscripción,inscrição,الاشتراك
subsidy,Zuschuss,subvention,subvención,subvenção,دعم مالي
substantial,erheblich,substantiel,sustancial,substancial,حقيقي
substantially,wesentlich,substantiellement,sustancialmente,substancialmente,جوهريا
substitute,Ersatz,substitut,sustituto,substituto,بديل
substitution,Substitution,substitution,sustitución,substituição,الاستبدال
subtle,subtil,subtile,sutil,sutil,رقيق
suburban,Vorort,banlieue,suburbano,suburbano,من الضواحى
succession,Nachfolge,succession,sucesión,sucessão,الخلافة
successive,Nachfolge,successif,sucesivo,sucessivos,متتالي
successor,Nachfolger,successeur,sucesor,sucessor,خليفة
suck,saugen,sucer,chupar,chupar,مص
sue,verklagen,poursuivre,demandar,processar,قاضى
suicide,Selbstmord,suicide,suicidio,suicídio,انتحار
suite,Suite,suite,suite,suíte,جناح
summit,Gipfel,sommet,cumbre,cume,قمة
superb,superb,superbe,magnífico,soberbo,رائع
superintendent,Superintendent,superintendant,superintendente,superintendente,المشرف
superior,überlegen,supérieur,superior,superior,متفوق
supervise,beaufsichtigen,superviser,supervisar,supervisionar,الإشراف
supervision,Aufsicht,supervision,supervisión,supervisão,إشراف
supervisor,Aufsichtsperson,superviseur,supervisor,Supervisor,مشرف
supplement,ergänzen,compléter,suplemento,suplemento,ملحق
supportive,unterstützend,soutenir,apoyo,solidário,يدعم
supposedly,Angeblich,supposé,según cabe suponer,supostamente,يفترض
suppress,unterdrücken,supprimer,reprimir,suprimir,كبح
supreme,überragend,suprême,supremo,supremo,أعلى فائق
surge,Anstieg,poussée,surge,surge,يندفع يقوة
surgical,chirurgisch,chirurgical,quirúrgico,cirúrgico,جراحي
surplus,Überschuss,surplus,superávit,excedente,فائض
surrender,ausliefern,se rendre,Rendición,render,يستسلم
surveillance,Überwachung,surveillance,vigilancia,vigilância,مراقبة
suspension,Aussetzung,suspension,suspensión,suspensão,ايقاف عن العمل
suspicion,Verdacht,suspicion,sospecha,suspeita,اشتباه
suspicious,verdächtig,suspect,sospechoso,suspeito,مثير للشك
sustain,aufrechterhalten,soutenir,sostener,sustentar,حَافَظ على
swing,schwingen,balancer,ritmo,balanço,تأرجح
sword,Schwert,épée,espada,espada,سيف
symbolic,symbolisch,symbolique,simbólico,simbólico,رمزي
syndrome,Syndrom,syndrome,síndrome,síndrome,متلازمة
synthesis,Synthese,synthèse,síntesis,síntese,تركيب
systematic,systematisch,systématique,sistemático,sistemático,منهجي
tackle,anpacken,tactique,abordar,enfrentar,يعالج
tactic,Taktik,tactique,táctica,tática,تكتيك
tactical,taktisch,tactique,táctico,tático,تكتيكي
taxpayer,Steuerzahler,contribuable,contribuyente,contribuinte,دافع الضرائب
tempt,verlocken,tenter,tentar,tentado,جذب
tenant,Mieter,locataire,inquilino,inquilino,مستأجر
tender,Angebot,tender,tierno,macio,مناقصة
tenure,Amtszeit,tenure,tenencia,posse,فترة
terminal,Terminal,terminal,Terminal,terminal,الطرفي
terminate,kündigen,terminer,Terminar,encerrar,إنهاء
terrain,Gelände,terrain,terreno,terreno,تضاريس
terrific,großartig,formidable,fantástico,formidável,رائع
testify,bezeugen,témoigner,testificar,testemunhar,يشهد
testimony,Zeugnis,témoignage,testimonio,testemunho,شهادة
texture,Textur,texture,textura,textura,نَسِيج
thankfully,dankenswerterweise,heureusement,agradecidamente,agradecidamente,لحسن الحظ
theatrical,theatralisch,théâtral,teatral,teatral,مسرحي
theology,Theologie,théologie,teología,teologia,علم اللاهوت
theoretical,theoretisch,théorique,teórico,teórico,نظري
thereafter,danach,par la suite,después de eso,Depois disso,بعد ذلك
thereby,dabei,ainsi,de este modo,deste modo,بذلك
thoughtful,nachdenklich,réfléchi,reflexivo,considerado,وقور
thought-provoking,zum Nachdenken anregend,qui incite à la réflexion,invitando a la reflexión,instigante,محفزة على التفكير
thread,Thema,fil conducteur,hilo,fio,مسلك
threshold,Schwelle,seuil,límite,limite,عتبة
thrilled,begeistert,ravi,encantado,emocionados,بسعادة غامرة
thrive,gedeihen,prospérer,prosperar,florescer,النماء
tide,Gezeiten,marée,marea,maré,المد
tighten,anziehen,serrer,apretar,apertar,تشديد
timber,Holz,bois,madera,madeira,خشب
timely,pünktlich,opportun,oportuno,oportuno,في الوقت المناسب
tobacco,tabak,tabac,tabaco,tabaco,تبغ
tolerance,tolerieren,tolérance,tolerancia,tolerância,تفاوت
tolerate,tolerieren,tolérer,tolerar,tolerar,تحمل
toll,Maut,péage,peaje,pedágio,رسوم
top,Spitze,haut,parte superior,topo,أعلى
torture,Folter,torture,tortura,tortura,تعذيب
toss,werfen,toss,sacudida,sorteio,رمى
total,total,total,total,total,المجموع
toxic,giftig,toxique,tóxico,tóxico,سامة
trace,Spur,trace,rastro,vestígio,أثر
trademark,Marke,marque déposée,marca comercial,marca comercial,علامة تجارية
trail,trail,trail,sendero,trilha,ممر المشاة
trailer,Anhänger,remorque,remolque,reboque,جَرَّار
transaction,Transaktion,transaction,transacción,transação,عملية تجارية
transcript,Abschrift,transcription,transcripción,transcrição,نسخة طبق الأصل
transformation,Umwandlung,transformation,transformación,transformação,تحويل
transit,Transit,transit,tránsito,transito,عبور
transmission,Übertragung,transmission,transmisión,transmissão,انتقال
transparency,Transparenz,transparence,transparencia,transparência,الشفافية
transparent,transparent,transparent,transparente,transparente,شفاف
trauma,Trauma,traumatisme,trauma,trauma,صدمة
treaty,Vertrag,traité,tratado,tratado,معاهدة
tremendous,ungeheuerlich,formidable,enorme,tremendo,هائِل
tribal,Stammesangehörige,tribal,tribal,tribal,القبلية
tribute,Tribut,hommage,tributo,tributo,تحية
trigger,Auslöser,trigger,generar,acionar,اثار
trio,trio,trio,trío,trio,الثلاثي
triumph,Triumph,triumph,triunfo,triunfo,انتصار
trophy,Trophäe,trophée,trofeo,troféu,غنيمة
troubled,beunruhigt,en difficulté,preocupado,perturbado,مضطرب
trustee,Treuhänder,administrateur,fideicomisario,administrador,وصي
tuition,Schulgeld,frais de scolarité,matrícula,taxa escolar,محاضرة
tumor,Tumor,tumeur,tumor,tumor,ورم
turnout,Wahlbeteiligung,turnout,apagar,vire para fora,تحول
turnover,Umsatz,turnover,Rotación,volume de negócios,دوران
twist,Drehung,torsion,giro,torção,تحريف
unconstitutional,verfassungswidrig,anticonstitutionnel,inconstitucional,inconstitucional,مخالف للدستور
undergraduate,Studienanfänger,premier cycle universitaire,de licenciatura,estudante universitário,الجامعية
underlying,zugrunde,sous-jacent,subyacente,subjacente,الأساسية
undermine,untergraben,miner,socavar,minar,تقويض
undoubtedly,Zweifellos,sans doute,indudablemente,sem dúvida,مما لا شك فيه
unify,vereinheitlichen,unifier,unificar,unificar,توحد
unprecedented,noch nie dagewesen,sans précédent,sin precedentes,sem precedente,غير مسبوق
unveil,enthüllen,dévoiler,quitar el velo,revelar,كشف
upcoming,demnächst,à venir,próximo,próximos,القادمة
upgrade,aktualisieren,améliorer,mejora,melhoria,رفع مستوى
uphold,aufrechterhalten,soutenir,defender,defender,التمسك
utility,Dienstprogramm,utilitaire,utilidad,Utilitário,خدمة
utilize,verwenden,utiliser,utilizar,utilizar,يستخدم
utterly,Vollständig,tout à fait,absolutamente,totalmente,تماما
vacuum,Vakuum,aspirer,Aspirar,vácuo,مكنسة
vague,vage,vague,impreciso,vago,غامض
validity,Gültigkeit,validité,validez,validade,صلاحية
vanish,verschwinden,disparaître,desaparecer,desaparecer,تلاشى
variable,variabel,variable,variable,variável,عامل
varied,variabel,varié,variado,variado,متنوع
vein,Maserung,veine,vena,veia,الوريد
venture,wagen,aventure,empresa,risco,المغامر
verbal,verbal,verbal,verbal,verbal,لفظي
verdict,Urteil,verdict,veredicto,veredito,حكم
verify,nachprüfen,vérifier,verificar,verificar,تحقق
verse,Gedicht,vers,verso,versículo,بيت شعر
versus,versus,versus,versus,contra,عكس
vessel,Schiff,navire,buque,embarcação,وعاء
veteran,Veteran,vétéran,veteran,veterano,مخضرم
viable,lebensfähig,viable,viable,viável,قابل للحياة
vibrant,lebendig,vibrant,vibrante,vibrante,نابض بالحياة
vice,Laster,vice,vicio,vício,نائب
vicious,lasterhaft,vicieux,vicioso,vicioso,وحشي
violate,verletzen,violer,violar,violar,ينتهك
violation,Verstoß,violation,violación,violação,انتهاك
virtue,Tugend,vertu,virtud,virtude,استنادا
vocal,stimmlich,vocal,vocal,vocal,صوتي
vow,Gelübde,vœu,voto,juramento,نذر
vulnerability,Verwundbarkeit,vulnérabilité,vulnerabilidad,vulnerabilidade,وهن
vulnerable,verletzlich,vulnérable,vulnerable,vulnerável,غير حصين
ward,Station,quartier,pabellón,enfermaria,جناح
warehouse,Lager,entrepôt,depósito,armazém,مستودع
warfare,Kriegsführung,guerre,guerra,guerra,حرب
warrant,Haftbefehl,warrant,orden,mandado,مذكرة
warrior,krieger,guerrier,guerrero,guerreiro,محارب
weaken,schwächen,affaiblir,debilitar,enfraquecer,تضعف
weave,weben,tisser,tejido,tecer,نسج
weed,Unkraut,weed,hierba,erva daninha,عشبة ضارة
well,gut,bien,bien,Nós vamos,نحن سوف
well-being,Wohlbefinden,bien-être,bienestar,bem-estar,الرفاه
whatsoever,wie auch immer,quoi que ce soit,lo que,de jeito nenhum,مهما يكن
whereby,wobei,par lequel,por lo cual,através do qual,بواسطة
whip,Peitsche,fouetter,látigo,chicote,سوط
wholly,ganz,entièrement,totalmente,integralmente,كليا
widen,verbreitern,élargir,ensanchar,ampliar,وسع
widow,Witwe,veuve,viuda,viúva,أرملة
width,Breite,largeur,ancho,largura,العرض
willingness,Bereitschaft,volonté,voluntad,disposição,الرغبة
wipe,wischen,essuyer,pasar un trapo,limpar,يمسح
wit,mit,wit,ingenio,sagacidade,ذكاء
withdrawal,Rückzug,retrait,retiro,cancelamento,انسحاب
workout,Workout,entraînement,ejercicio,treino,اكتشف - حل
worship,Anbetung,culte,Adoración,adoração,يعبد
worthwhile,wertvoll,digne d'intérêt,vale la pena,que vale a pena,جدير بالاهتمام
worthy,würdig,digne,valioso,valioso,ذو قيمة
yell,schreien,crier,gritar,gritar,قال بصوت عال
yield,nachgeben,produir,rendir,colheita,أَثْمَر
